step,TE,KE,PE,T
6000.0000000000000000,143.5888932388217540,90.0014085197982752,54.9083213636601215,0.0878920005076155
6100.0000000000000000,142.8085342189238816,91.1479735828056903,52.8071256991255993,0.0890116929519587
6200.0000000000000000,142.2905328452420122,91.9802568369393896,51.1425592624363361,0.0898244695673236
6300.0000000000000000,141.9216159416651521,92.5808576993400294,49.9413591047257626,0.0904109938470117
6400.0000000000000000,141.6805743702787197,93.0016796064603284,49.0997166709386832,0.0908219527406839
6500.0000000000000000,141.4402710185127603,93.3322429307756920,48.4385914120524177,0.0911447684870856
6600.0000000000000000,141.7427783852531888,93.4763418318994042,48.4105354544775039,0.0912854900702143
6700.0000000000000000,141.8856068492838745,93.4769771865693855,48.4092650173844845,0.0912861105337592
6800.0000000000000000,142.1593946954273235,93.3404009160303190,48.6824175088579310,0.0911527352695609
6900.0000000000000000,142.5474512166314867,93.0780849565266379,49.2070503006011819,0.0908965673403580
7000.0000000000000000,93.0905982358122088,92.9716173265978369,0.0125132792855743,0.0907925950455057
7100.0000000000000000,92.9790259740411074,92.9741628983021400,0.0074086474432739,0.0907950809553732
7200.0000000000000000,92.9776566225311853,92.9762314523024003,0.0034937242290446,0.0907971010276391
7300.0000000000000000,92.9773041397537696,92.9775959343713652,0.0010726874513743,0.0907984335296595
7400.0000000000000000,158.2826836722574910,91.7281139379942942,65.3050877378861259,0.0895782362675726
7500.0000000000000000,161.2176095956381801,89.6359102258264926,69.4894956576438858,0.0875350685799087
7600.0000000000000000,162.1068542683607916,88.1451871677056857,72.4709440425342848,0.0860792843434626
7700.0000000000000000,162.1999166251267184,87.3532946134050690,74.0547294574210326,0.0853059517709034
7800.0000000000000000,87.7558667877562613,87.2436204025330113,0.4025721743511890,0.0851988480493486
7900.0000000000000000,87.6401868917550644,87.2437596520205858,0.3965664892220468,0.0851989840351764
8000.0000000000000000,87.6350376174588774,87.2486604868160356,0.3912779654382980,0.0852037700066563
8100.0000000000000000,87.6349927980025143,87.2592109396051256,0.3863323111864775,0.0852140731832081
8200.0000000000000000,164.0071175273988331,87.1532487101987670,76.7479065877937074,0.0851105944435535
8300.0000000000000000,164.6280969586598530,86.7897797129351574,77.4748482484611003,0.0847556442509132
8400.0000000000000000,163.5456490835543946,87.1492667360246003,76.7558693706192514,0.0851067057968990
8500.0000000000000000,162.1086126461862875,88.0475277993269430,74.9593459101616872,0.0859839138665302
8600.0000000000000000,160.4132772725489531,89.3443251726035186,72.3657494732219959,0.0872503175513706
8700.0000000000000000,158.9940990516728050,90.7845037998724962,69.6497738790692864,0.0886567419920630
8800.0000000000000000,157.5678459402718090,92.2177190788869723,66.7833421403992986,0.0900563662879756
8900.0000000000000000,156.3569883344515574,93.5397548346270042,64.1392692555645851,0.0913474168306904
9000.0000000000000000,155.3699761528001204,94.6942791040973475,61.8302213181731091,0.0924748819375951
9100.0000000000000000,154.6746625662941881,95.6535718683337564,59.9803834621968406,0.0934116912776697
9200.0000000000000000,154.1941378688247823,96.3734807105440581,58.5405660004910260,0.0941147272563907
9300.0000000000000000,153.8698288158779235,96.8955900303627686,57.4963481053338654,0.0946245996390261
9400.0000000000000000,153.6743327867936841,97.2543932856274864,56.7787427564309155,0.0949749934429956
9500.0000000000000000,153.5259124694295281,97.5080060415760954,56.2715191838020488,0.0952226621499767
9600.0000000000000000,153.8590953288244236,97.6213029976473621,56.3510892872483424,0.0953333037086400
9700.0000000000000000,153.9639106713437684,97.6255436318612908,56.3426076736964063,0.0953374449529895
9800.0000000000000000,154.0810321446870716,97.5691039916873279,56.4554885128257666,0.0952823281168822
9900.0000000000000000,154.1468223490491880,97.5079893895598246,56.5777183573618672,0.0952226458882420
