step,TE,KE,PE,T
0.0000000000000000,0.0093610390320041,1.0240000000000000,0.0000000000000000,0.0010000000000000
0.0000000000000000,0.0093610390320041,1.0240000000000000,0.0000000000000000,0.0010000000000000
0.0000000000000000,0.0093610390320041,1.0240000000000000,0.0000000000000000,0.0010000000000000
0.0000000000000000,0.0093610390320041,1.0240000000000000,0.0000000000000000,0.0010000000000000
0.0000000000000000,0.0093610390320041,1.0240000000000000,0.0000000000000000,0.0010000000000000
0.0000000000000000,0.0093610390320041,1.0240000000000000,0.0000000000000000,0.0010000000000000
0.0000000000000000,0.0093610390320041,1.0240000000000000,0.0000000000000000,0.0010000000000000
0.0000000000000000,0.0093610390320041,1.0240000000000000,0.0000000000000000,0.0010000000000000
0.0000000000000000,0.0093610390320041,1.0240000000000000,0.0000000000000000,0.0010000000000000
0.0000000000000000,0.0093610390320041,1.0240000000000000,0.0000000000000000,0.0010000000000000
0.0000000000000000,0.0093610390320041,1.0240000000000000,0.0000000000000000,0.0010000000000000
0.0000000000000000,0.0093610390320041,1.0240000000000000,0.0000000000000000,0.0010000000000000
0.0000000000000000,0.0093610390320041,1.0240000000000000,0.0000000000000000,0.0010000000000000
0.0000000000000000,0.0093610390320041,1.0240000000000000,0.0000000000000000,0.0010000000000000
0.0000000000000000,0.0093610390320041,1.0240000000000000,0.0000000000000000,0.0010000000000000
0.0000000000000000,0.0093610390320041,1.0240000000000000,0.0000000000000000,0.0010000000000000
0.0000000000000000,0.0093610390320041,1.0240000000000000,0.0000000000000000,0.0010000000000000
0.0000000000000000,0.0093610390320041,1.0240000000000000,0.0000000000000000,0.0010000000000000
0.0000000000000000,0.0093610390320041,1.0240000000000000,0.0000000000000000,0.0010000000000000
0.0000000000000000,0.0093610390320041,1.0240000000000000,0.0000000000000000,0.0010000000000000
0.0000000000000000,0.0093610390320041,1.0240000000000000,0.0000000000000000,0.0010000000000000
0.0000000000000000,0.0093610390320041,1.0240000000000000,0.0000000000000000,0.0010000000000000
0.0000000000000000,1.0768074124249283,1.0240000000000000,0.0000000000000000,0.0010000000000000
0.0000000000000000,1.0768074124249283,1.0240000000000000,0.0000000000000000,0.0010000000000000
0.0000000000000000,1.0768074124249283,1.0240000000000000,0.0000000000000000,0.0010000000000000
0.0000000000000000,1.0768074124249283,1.0240000000000000,0.0000000000000000,0.0010000000000000
0.0000000000000000,1.0768074124249283,1.0240000000000000,0.0000000000000000,0.0010000000000000
0.0000000000000000,1.0768074124249283,1.0240000000000000,0.0000000000000000,0.0010000000000000
0.0000000000000000,1.0768074124249283,1.0240000000000000,0.0000000000000000,0.0010000000000000
0.0000000000000000,1.0768074124249283,1.0240000000000000,0.0000000000000000,0.0010000000000000
0.0000000000000000,1.0768074124249283,1.0240000000000000,0.0000000000000000,0.0010000000000000
0.0000000000000000,1.0768074124249283,1.0240000000000000,0.0000000000000000,0.0010000000000000
0.0000000000000000,163.3990698696105994,1.0274551558486076,162.3750698696105985,0.0010033741756334
100.0000000000000000,49.3472592635643608,58.1174608727558422,48.3198041077157541,0.0567553328835506
200.0000000000000000,58.3626784396141645,65.7174439963865638,0.2452175668583210,0.0641771914027213
300.0000000000000000,162.4237350076075472,64.5153773452352652,96.7062910112209835,0.0630032981887063
400.0000000000000000,122.5423175738796999,84.0691674402532243,58.0269402286444347,0.0820987963283723
500.0000000000000000,151.8421997247152149,83.9947160031690316,67.7730322844620048,0.0820260898468448
600.0000000000000000,140.2895238175842678,89.8490912601506437,56.2948078144152362,0.0877432531837409
700.0000000000000000,89.8644342209956761,93.7719655207027074,0.0153429608450320,0.0915741850788112
800.0000000000000000,181.5474039735255189,93.0257200283865728,87.7754384528228115,0.0908454297152213
900.0000000000000000,93.1611208948053644,110.7435020457432699,0.1354008664187947,0.1081479512165462
1000.0000000000000000,204.5123678934023701,106.2130695048419398,93.7688658476591144,0.1037237006883222
1100.0000000000000000,168.7377613294844991,122.2314056368819166,62.5246918246425594,0.1193666070672675
1200.0000000000000000,122.6156645525372255,122.3744581353722509,0.3842589156553083,0.1195063067728245
1300.0000000000000000,122.5029526869906960,120.0960284785784324,0.1284945516184398,0.1172812778111118
1400.0000000000000000,197.8358738934983876,130.7677638565897951,77.7398454149199694,0.1277028943912010
1500.0000000000000000,211.0278945409488074,133.6641359685916939,80.2601306843590265,0.1305313827818278
1600.0000000000000000,206.2589300341617218,137.7699318620548468,72.5947940655700279,0.1345409490840379
1700.0000000000000000,138.0690416126076343,134.9264170795849509,0.2991097505527822,0.1317640791792822
1800.0000000000000000,260.2112403732731423,134.1489725364430967,125.2848232936881772,0.1310048559926202
1900.0000000000000000,216.5023593925448040,155.8253313896034342,82.3533868561017215,0.1521731751851596
2000.0000000000000000,249.3198682204139232,153.9905177185362959,93.4945368308105031,0.1503813649595081
2100.0000000000000000,267.8564917218142796,155.9069878487520953,113.8659740032779695,0.1522529178210470
2200.0000000000000000,244.4669018203023825,168.9100307475121667,88.5599139715503014,0.1649512019018674
2300.0000000000000000,250.6603461464643487,172.6303756814003521,81.7503153989521820,0.1685843512513675
2400.0000000000000000,258.0215755784037128,171.2466037668880290,85.3911998970033892,0.1672330114911016
2500.0000000000000000,252.9324848947681801,173.4782413164944046,81.6858811278801511,0.1694123450356391
2600.0000000000000000,173.7509736574023123,171.1854806300112273,0.2727323409078943,0.1671733209277453
2700.0000000000000000,274.2804518237701359,174.2507996172317917,103.0949711937589370,0.1701667965012029
2800.0000000000000000,174.5462402827504320,180.5610691500524752,0.2954406655186536,0.1763291690918481
2900.0000000000000000,180.8029236598988518,177.1613306534344190,0.2418545098463788,0.1730091119662445
3000.0000000000000000,331.5352056248068493,177.0654061160858248,154.3738749713724587,0.1729154356602401
3100.0000000000000000,281.7970595331881896,194.0415453446309186,104.7316534171023648,0.1894936966256161
3200.0000000000000000,305.0919136163813050,195.9614467231022275,111.0503682717504006,0.1913686003155295
3300.0000000000000000,319.6135009629400656,196.0663068717730937,123.6520542398378666,0.1914710028044659
3400.0000000000000000,275.1885023850434209,218.9166651496106510,79.1221955132703130,0.2137858058101667
3500.0000000000000000,219.3865770464055629,218.7569200532117293,0.4699118967949126,0.2136298047394646
3600.0000000000000000,219.1661008614021569,220.7846354808593503,0.4091808081904325,0.2156099955867767
3700.0000000000000000,369.3978688007774736,220.5321118076191453,148.6132333199181517,0.2153633904371281
3800.0000000000000000,347.7807986771431388,227.3288237925854105,127.2486868695240076,0.2220008044849467
3900.0000000000000000,227.7994279076312694,239.9144808829765338,0.4706041150458536,0.2342914852372818
4000.0000000000000000,344.7978086784418679,240.8313874777392698,104.8833277954653198,0.2351869018337298
4100.0000000000000000,241.4796437829354261,245.7156253875451455,0.6482563051961592,0.2399566654175246
